movie_title,genres,tomatometer_rating
Zootropolis,Adventure,49.0
The Martian,Horror,31.0
Shrek,Animation,62.0
Wonder Woman,Horror,34.0
Fantastic Beasts and Where To Find Them,Thriller,96.0
Zootropolis,Comedy,95.0
Finding Dory,Action,97.0
Rambo III,Family,66.0
Friends With Kids,Romance,53.0
Rambo III,Horror,79.0
Octav,Romance,3.0
Rambo II,Drama,9.0
Chronicles of Narnia,History,27.0
American Pie,Drama,89.0
Finding Dory,Thriller,30.0
Mr. Bean's Holiday,Sci-Fi,71.0
Shutter Island,Animation,91.0
Terminator 2,Crime,2.0
Octav,Animation,85.0
Harry Potter and The Chamber Of Secrets,Sci-Fi,77.0
Thor : Ragnarok,Horror,68.0
Harry Potter and The Chamber Of Secrets,History,72.0
The Dark Knight,Drama,2.0
Love,Comedy,11.0
Romeo and Juliet,Romance,88.0
The Godfather,Comedy,44.0
The Notebook,Fantasy,71.0
Harry Potter and The Chamber Of Secrets,Comedy,30.0
Love,Thriller,4.0
Casablanca,Family,10.0
Wonder Woman,Adventure,94.0
Interstellar,Biography,77.0
Finding Dory,Sci-Fi,36.0
Limitless,Family,75.0
Romeo and Juliet,Biography,10.0
SING,Sci-Fi,94.0
Black Panther,Thriller,11.0
The Dark Tower,Sci-Fi,45.0
The Godfather,Fantasy,38.0
Chocolat,Fantasy,65.0
Romeo and Juliet,Biography,43.0
The Wolf Of Wallstreet,Animation,50.0
Titanic,Romance,88.0
Terminator 2,Musical,9.0
Rambo II,Thriller,73.0
Allied,Crime,19.0
Shutter Island,Crime,31.0
Rambo II,Musical,45.0
Brimstone,Musical,54.0
Interstellar,Sci-Fi,31.0
Inside Out,Musical,46.0
Rambo III,Horror,93.0
The Dark Knight,Thriller,69.0
Ice Age 1,Animation,23.0
The Godfather,Adventure,91.0
Casablanca,Biography,68.0
Rambo III,Crime,83.0
The Ring,Romance,86.0
Zootropolis,Action,44.0
Brimstone,Horror,80.0
Allied,Drama,75.0
The Conjuring,Drama,2.0
Batman Begins,History,89.0
SING,Animation,35.0
Snatch,Action,43.0
Rambo II,Adventure,83.0
Friends With Kids,Fantasy,50.0
Octav,Thriller,32.0
Harry Potter and The Sorcerer's Stone,Family,66.0
Limitless,History,29.0
Interstellar,History,84.0
Love,Animation,95.0
Harry Potter and The Sorcerer's Stone,Comedy,30.0
Ice Age 2,History,96.0
Thor : Ragnarok,Horror,46.0
Harry Potter and The Sorcerer's Stone,Drama,58.0
Avengers Infinity War,Family,56.0
Ice Age 1,Sci-Fi,95.0
The Dark Knight,Crime,91.0
Avengers Infinity War,Crime,52.0
The Notebook,Adventure,99.0
Ice Age 1,Biography,30.0
Snatch,Animation,94.0
Harry Potter and The Sorcerer's Stone,Animation,53.0
Friends With Kids,Animation,59.0
Mr. Bean's Holiday,Crime,84.0
Octav,Adventure,52.0
The Godfather,Romance,12.0
Rambo III,Horror,88.0
Ice Age 2,Action,55.0
American Pie,Adventure,40.0
Thor : Ragnarok,Action,34.0
The Martian,Romance,61.0
Titanic,Fantasy,5.0
Shrek,Fantasy,64.0
Pretty Woman,Crime,81.0
The Notebook,Thriller,1.0
The Godfather,Action,8.0
Brimstone,Biography,88.0
Octav,Horror,42.0
The Dark Tower,Animation,5.0
Inside Out,Sci-Fi,55.0
Black Panther,Thriller,9.0
Wonder Woman,Action,89.0
Wonder Woman,Drama,3.0
Harry Potter and The Sorcerer's Stone,Sci-Fi,19.0
Interstellar,Drama,80.0
The Godfather,Comedy,80.0
Friends With Kids,Fantasy,48.0
The Dark Knight,Thriller,25.0
Avatar,Crime,31.0
The Ring,Thriller,34.0
Brimstone,Family,52.0
Rambo II,Horror,33.0
Rambo III,Crime,19.0
Rambo I,Musical,87.0
American Pie,Comedy,85.0
Romeo and Juliet,History,16.0
Batman Begins,History,8.0
Wonder Woman,Musical,46.0
The Godfather,Musical,96.0
Chronicles of Narnia,Thriller,46.0
Limitless,Adventure,94.0
Blood Diamond,Comedy,18.0
Romeo and Juliet,History,81.0
Harry Potter and The Sorcerer's Stone,History,42.0
Ice Age 1,Sci-Fi,13.0
Ice Age 1,Family,25.0
Inside Out,Thriller,72.0
Black Panther,Action,39.0
Seven,Thriller,38.0
The Godfather,Adventure,5.0
The Notebook,Horror,32.0
Transformers,Action,79.0
The Wolf Of Wallstreet,History,5.0
Terminator I,Adventure,98.0
The Notebook,Romance,0.0
Terminator I,Animation,46.0
The Dark Knight,Sci-Fi,56.0
Rambo III,Sci-Fi,1.0
Transformers,Sci-Fi,47.0
Mr. Bean's Holiday,Sci-Fi,72.0
SING,Animation,37.0
Fantastic Beasts and Where To Find Them,Crime,47.0
Terminator 2,Horror,85.0
Zootropolis,Drama,90.0
Shutter Island,Thriller,75.0
Transformers,Thriller,42.0
Inside Out,Action,11.0
The Wolf Of Wallstreet,Thriller,56.0
Interstellar,Animation,43.0
Alien,Adventure,10.0
The Dark Knight,History,92.0
Zootropolis,Musical,40.0
Ice Age 1,Action,3.0
Friends With Kids,Action,76.0
Ice Age 1,Fantasy,76.0
Terminator I,Comedy,70.0
Seven,Fantasy,65.0
American Pie,Romance,83.0
Ice Age 1,Horror,87.0
Harry Potter and The Chamber Of Secrets,Family,46.0
American Pie,Thriller,87.0
Fantastic Beasts and Where To Find Them,Adventure,32.0
The Martian,Horror,88.0
The Notebook,Romance,19.0
Inside Out,Musical,2.0
Zootropolis,Biography,75.0
SING,Musical,13.0
Transformers,Adventure,0.0
Avatar,Biography,20.0
Rambo II,Drama,97.0
Friends With Kids,Thriller,33.0
The Conjuring,Comedy,76.0
Ice Age 2,Musical,95.0
Avengers Infinity War,Drama,64.0
Harry Potter and The Chamber Of Secrets,Horror,85.0
Avatar,Animation,30.0
Harry Potter and The Chamber Of Secrets,Biography,56.0
Rambo I,Adventure,43.0
Zootropolis,Biography,75.0
Octav,Biography,75.0
Rambo I,Horror,14.0
The Wolf Of Wallstreet,Musical,33.0
Octav,Musical,36.0
Seven,Sci-Fi,47.0
SING,History,14.0
Interstellar,Horror,14.0
Black Panther,Fantasy,61.0
Ice Age 2,Biography,45.0
The Dark Tower,History,78.0
Ice Age 2,Family,18.0
Casablanca,Adventure,55.0
Shutter Island,Biography,78.0
Interstellar,Horror,6.0
Friends With Kids,Action,83.0
Star Wars,Action,82.0
Rambo II,Biography,64.0
Iron Man ,Musical,38.0
Ice Age 1,Drama,30.0
Rambo I,Family,62.0
Blood Diamond,Comedy,43.0
Mr. Bean's Holiday,Fantasy,56.0
The Ring,Family,40.0
The Wolf Of Wallstreet,Action,5.0
The Notebook,Fantasy,1.0
Rambo II,Animation,40.0
Thor : Ragnarok,Fantasy,72.0
Batman Begins,Biography,7.0
Rambo I,Animation,41.0
SING,Sci-Fi,32.0
Seven,Crime,7.0
Titanic,Musical,39.0
Batman Begins,Fantasy,62.0
Iron Man ,Thriller,30.0
The Dark Tower,Romance,72.0
Limitless,Horror,84.0
Chocolat,Comedy,8.0
Ice Age 2,History,26.0
Ice Age 2,Adventure,19.0
The Notebook,Sci-Fi,35.0
Titanic,History,82.0
Rambo II,Drama,52.0
The Martian,Romance,19.0
Batman Begins,Sci-Fi,66.0
Thor : Ragnarok,Comedy,21.0
The Dark Tower,Family,13.0
Zootropolis,Action,69.0
The Conjuring,Sci-Fi,88.0
Wonder Woman,History,71.0
Harry Potter and The Chamber Of Secrets,Biography,73.0
Shutter Island,Biography,54.0
Iron Man ,Crime,36.0
Harry Potter and The Sorcerer's Stone,History,50.0
Shutter Island,Animation,72.0
Shrek,Thriller,8.0
The Dark Tower,Crime,84.0
American Pie,Comedy,85.0
American Pie,Adventure,87.0
Terminator I,Action,95.0
Star Wars,Musical,31.0
Harry Potter and The Chamber Of Secrets,Romance,92.0
Avatar,Sci-Fi,17.0
Rambo I,Comedy,39.0
Octav,Fantasy,86.0
Batman Begins,Romance,93.0
The Martian,Horror,69.0
SING,Musical,22.0
Love,Thriller,79.0
Love,Romance,25.0
Terminator I,Animation,52.0
The Dark Tower,Action,50.0
The Ring,History,44.0
SING,Romance,30.0
The Wolf Of Wallstreet,Biography,62.0
Avatar,Family,53.0
Brimstone,Sci-Fi,86.0
Allied,Drama,66.0
Seven,Romance,1.0
Rambo II,Fantasy,40.0
Rambo I,Action,29.0
The Wolf Of Wallstreet,Sci-Fi,87.0
Love,Sci-Fi,40.0
Chocolat,Sci-Fi,76.0
Interstellar,Romance,73.0
Inside Out,Horror,53.0
Ice Age 1,Sci-Fi,55.0
Seven,Horror,71.0
Inside Out,Drama,92.0
Love,Romance,40.0
Interstellar,Crime,43.0
Pretty Woman,Animation,61.0
Casablanca,Fantasy,82.0
Fantastic Beasts and Where To Find Them,Action,75.0
Rambo I,Animation,98.0
Terminator 2,Sci-Fi,52.0
The Wolf Of Wallstreet,Horror,23.0
Interstellar,Comedy,53.0
Octav,Horror,67.0
Limitless,Action,74.0
Allied,Adventure,29.0
Casablanca,Horror,34.0
The Dark Knight,Sci-Fi,50.0
Rambo I,History,91.0
Blood Diamond,Musical,83.0
SING,Crime,28.0
Transformers,Biography,26.0
Inside Out,Fantasy,27.0
Titanic,Adventure,61.0
Ice Age 2,Romance,78.0
Star Wars,Sci-Fi,45.0
Rambo II,Thriller,58.0
Avatar,Crime,73.0
Shrek,Thriller,99.0
Pretty Woman,Thriller,48.0
The Dark Knight,Thriller,64.0
Blood Diamond,Adventure,74.0
Inside Out,Musical,25.0
Harry Potter and The Sorcerer's Stone,Action,5.0
Casablanca,Musical,87.0
Rambo III,Sci-Fi,27.0
Rambo III,Romance,95.0
Harry Potter and The Sorcerer's Stone,Animation,5.0
Wonder Woman,History,0.0
Mr. Bean's Holiday,Crime,49.0
Iron Man ,History,14.0
SING,Musical,22.0
The Martian,Family,13.0
American Pie,Action,57.0
Shutter Island,Animation,22.0
Friends With Kids,Sci-Fi,28.0
Octav,Horror,36.0
Rambo III,Biography,61.0
Friends With Kids,Musical,15.0
Limitless,Sci-Fi,70.0
Transformers,Musical,75.0
Fantastic Beasts and Where To Find Them,Romance,19.0
The Wolf Of Wallstreet,Family,98.0
Shrek,Thriller,22.0
Black Panther,Drama,62.0
Chocolat,Biography,0.0
Chronicles of Narnia,Drama,89.0
Rambo III,Drama,17.0
Rambo I,Action,6.0
Friends With Kids,Family,99.0
The Godfather,History,74.0
Avengers Infinity War,Biography,72.0
Harry Potter and The Chamber Of Secrets,Sci-Fi,41.0
Pretty Woman,Animation,21.0
Alien,Family,16.0
Black Panther,Action,62.0
Brimstone,Romance,57.0
Black Panther,Thriller,73.0
Harry Potter and The Chamber Of Secrets,Adventure,13.0
Limitless,Animation,63.0
Rambo I,History,97.0
Brimstone,Action,36.0
Harry Potter and The Sorcerer's Stone,Drama,37.0
The Wolf Of Wallstreet,Action,84.0
Limitless,Thriller,10.0
Romeo and Juliet,Sci-Fi,49.0
Casablanca,Fantasy,97.0
Avatar,Action,10.0
The Dark Tower,Horror,63.0
Casablanca,Animation,27.0
Limitless,Family,79.0
Thor : Ragnarok,Horror,23.0
Wonder Woman,Biography,62.0
SING,Drama,87.0
Wonder Woman,Crime,58.0
Transformers,Action,95.0
Batman Begins,Crime,60.0
Batman Begins,Action,64.0
Terminator I,Drama,83.0
Octav,Action,65.0
Transformers,Sci-Fi,7.0
Terminator 2,Biography,33.0
American Pie,Musical,89.0
Love,Sci-Fi,11.0
Love,Family,31.0
Terminator 2,Romance,46.0
Friends With Kids,Drama,35.0
Romeo and Juliet,History,49.0
Romeo and Juliet,Fantasy,66.0
Black Panther,Crime,22.0
Inside Out,History,74.0
The Martian,Crime,21.0
SING,Romance,76.0
Seven,Drama,75.0
The Godfather,Thriller,69.0
Interstellar,Thriller,35.0
The Dark Knight,Action,48.0
Chocolat,History,88.0
Alien,Adventure,6.0
Limitless,Sci-Fi,35.0
Terminator I,Horror,68.0
Terminator I,Comedy,5.0
Chocolat,Horror,14.0
Terminator 2,Biography,4.0
Blood Diamond,Biography,99.0
Ice Age 1,Animation,63.0
SING,Romance,19.0
The Dark Knight,Musical,56.0
Transformers,Adventure,4.0
Octav,Drama,1.0
Black Panther,Family,72.0
Inside Out,Action,79.0
The Godfather,Sci-Fi,29.0
Shrek,Crime,85.0
Shutter Island,Family,26.0
Avengers Infinity War,Animation,7.0
Ice Age 2,Drama,44.0
Avengers Infinity War,Thriller,24.0
Titanic,History,6.0
Rambo I,Horror,43.0
Casablanca,Comedy,22.0
Black Panther,Fantasy,8.0
Zootropolis,Biography,68.0
Shutter Island,Comedy,20.0
Zootropolis,Romance,6.0
Zootropolis,Crime,60.0
Alien,Biography,36.0
The Martian,Fantasy,98.0
The Conjuring,Drama,43.0
Interstellar,Family,22.0
Rambo III,Fantasy,48.0
Octav,Animation,60.0
Batman Begins,Crime,27.0
The Ring,Crime,36.0
Inside Out,Drama,16.0
Wonder Woman,Crime,61.0
The Ring,Musical,25.0
Harry Potter and The Sorcerer's Stone,Musical,60.0
The Godfather,Adventure,54.0
Wonder Woman,Action,22.0
Shrek,Musical,6.0
Avatar,Comedy,57.0
Rambo III,Comedy,53.0
Harry Potter and The Sorcerer's Stone,Drama,3.0
The Dark Knight,Crime,20.0
Casablanca,Action,28.0
Harry Potter and The Chamber Of Secrets,Biography,62.0
Harry Potter and The Chamber Of Secrets,Biography,41.0
The Martian,Family,13.0
Ice Age 2,Thriller,58.0
American Pie,History,49.0
American Pie,Comedy,25.0
Alien,Horror,20.0
Limitless,Comedy,60.0
The Godfather,Drama,11.0
Finding Dory,Romance,69.0
Inside Out,Crime,46.0
Seven,Sci-Fi,25.0
Ice Age 1,Musical,53.0
Shrek,Comedy,22.0
Avengers Infinity War,Musical,71.0
Allied,Sci-Fi,31.0
Friends With Kids,Biography,60.0
Allied,Drama,65.0
The Godfather,Family,79.0
Pretty Woman,Thriller,59.0
Alien,Thriller,11.0
Avatar,Comedy,70.0
Rambo I,Thriller,95.0
Wonder Woman,Sci-Fi,69.0
Rambo III,Animation,44.0
Brimstone,Romance,69.0
Ice Age 2,Crime,30.0
SING,Drama,86.0
Rambo II,Sci-Fi,36.0
Harry Potter and The Chamber Of Secrets,Romance,20.0
Avatar,Action,8.0
Star Wars,History,73.0
Terminator 2,Fantasy,34.0
Casablanca,Musical,60.0
The Notebook,Biography,83.0
The Wolf Of Wallstreet,Family,4.0
Finding Dory,Crime,6.0
Terminator 2,Romance,62.0
Alien,Comedy,6.0
Wonder Woman,History,4.0
Zootropolis,Biography,61.0
Fantastic Beasts and Where To Find Them,Thriller,87.0
Ice Age 1,Thriller,31.0
Blood Diamond,Horror,16.0
The Notebook,Horror,27.0
Romeo and Juliet,Sci-Fi,39.0
Pretty Woman,Romance,22.0
The Dark Knight,Action,9.0
Black Panther,History,43.0
Avatar,Animation,83.0
Terminator I,Musical,63.0
Alien,Animation,53.0
Brimstone,Animation,50.0
The Martian,Biography,44.0
Rambo III,Comedy,21.0
Ice Age 2,Thriller,24.0
The Notebook,Animation,6.0
Romeo and Juliet,Family,17.0
Harry Potter and The Chamber Of Secrets,Adventure,70.0
Friends With Kids,Animation,43.0
Avengers Infinity War,Romance,14.0
Harry Potter and The Sorcerer's Stone,Adventure,0.0
Friends With Kids,Adventure,22.0
Transformers,Drama,83.0
Ice Age 2,Crime,89.0
Thor : Ragnarok,Action,9.0
Love,Family,60.0
The Ring,Crime,3.0
Thor : Ragnarok,Fantasy,65.0
Avatar,Comedy,64.0
Harry Potter and The Chamber Of Secrets,Comedy,99.0
The Godfather,Comedy,13.0
Alien,Family,46.0
Shutter Island,History,69.0
Pretty Woman,Animation,90.0
Finding Dory,Thriller,14.0
Iron Man ,Adventure,41.0
Ice Age 1,Animation,36.0
Chronicles of Narnia,Family,6.0
Terminator 2,Drama,4.0
The Notebook,Crime,58.0
Limitless,Horror,22.0
Chronicles of Narnia,Musical,54.0
Fantastic Beasts and Where To Find Them,Comedy,35.0
Batman Begins,Drama,89.0
The Wolf Of Wallstreet,Romance,49.0
Rambo I,Action,21.0
Snatch,Romance,43.0
Wonder Woman,Family,82.0
Shrek,Family,28.0
The Godfather,Romance,54.0
The Dark Tower,Musical,27.0
Rambo I,Sci-Fi,69.0
Romeo and Juliet,History,95.0
Ice Age 1,Comedy,55.0
The Godfather,Fantasy,96.0
Harry Potter and The Sorcerer's Stone,Horror,7.0
The Conjuring,Fantasy,15.0
Chronicles of Narnia,Musical,91.0
Black Panther,History,70.0
Inside Out,Family,60.0
Seven,Drama,30.0
Harry Potter and The Chamber Of Secrets,Family,82.0
Batman Begins,Thriller,72.0
SING,Sci-Fi,16.0
Seven,Horror,64.0
Love,Romance,22.0
Octav,Romance,29.0
Shutter Island,Comedy,19.0
Chocolat,Action,99.0
The Notebook,Fantasy,9.0
Brimstone,Biography,18.0
Zootropolis,History,82.0
Wonder Woman,Family,77.0
Black Panther,Musical,14.0
Zootropolis,Thriller,54.0
Brimstone,Action,94.0
Seven,Biography,18.0
Interstellar,Action,3.0
The Dark Knight,Adventure,19.0
Terminator 2,Sci-Fi,62.0
Chronicles of Narnia,Family,82.0
Shrek,Musical,15.0
The Martian,Horror,56.0
Harry Potter and The Chamber Of Secrets,Animation,91.0
Avatar,Drama,31.0
Titanic,Musical,72.0
Shrek,History,1.0
American Pie,Crime,69.0
The Wolf Of Wallstreet,Comedy,75.0
Black Panther,Adventure,28.0
Shrek,Romance,82.0
Black Panther,Biography,59.0
The Dark Knight,Drama,95.0
Inside Out,Adventure,65.0
Chocolat,Sci-Fi,64.0
Seven,Adventure,81.0
Rambo III,Romance,19.0
Harry Potter and The Sorcerer's Stone,Comedy,3.0
Ice Age 1,Thriller,15.0
Rambo I,Drama,32.0
Inside Out,Musical,87.0
Iron Man ,Romance,49.0
Rambo II,Biography,41.0
Rambo III,Musical,15.0
Thor : Ragnarok,Family,37.0
The Notebook,Drama,65.0
American Pie,Animation,45.0
Star Wars,Sci-Fi,88.0
Rambo II,Romance,66.0
Thor : Ragnarok,Action,52.0
Avengers Infinity War,Romance,98.0
Batman Begins,Adventure,18.0
Thor : Ragnarok,Crime,26.0
Black Panther,Romance,74.0
Inside Out,Fantasy,31.0
American Pie,Drama,22.0
Terminator I,Family,11.0
Snatch,Crime,8.0
Love,Sci-Fi,40.0
Brimstone,Family,1.0
Chronicles of Narnia,Biography,75.0
Ice Age 2,Biography,64.0
Titanic,Romance,24.0
The Ring,Action,57.0
Inside Out,Horror,46.0
Rambo III,Action,43.0
The Conjuring,Adventure,47.0
Avengers Infinity War,Crime,28.0
The Dark Tower,Horror,10.0
Ice Age 2,Thriller,54.0
Thor : Ragnarok,Thriller,89.0
Wonder Woman,Biography,86.0
Brimstone,Comedy,70.0
Terminator I,Horror,55.0
Brimstone,Comedy,67.0
Friends With Kids,Crime,18.0
Ice Age 1,Romance,91.0
The Martian,Sci-Fi,16.0
Mr. Bean's Holiday,History,19.0
Harry Potter and The Sorcerer's Stone,Comedy,36.0
Friends With Kids,Biography,38.0
Romeo and Juliet,Sci-Fi,79.0
Romeo and Juliet,Romance,57.0
Ice Age 1,Drama,1.0
Transformers,Horror,15.0
The Wolf Of Wallstreet,Sci-Fi,64.0
Ice Age 1,Horror,81.0
Star Wars,Biography,60.0
Batman Begins,Musical,34.0
Rambo III,Drama,93.0
Romeo and Juliet,Comedy,4.0
Zootropolis,Romance,60.0
Titanic,Biography,6.0
Love,Musical,96.0
Ice Age 1,Adventure,42.0
Ice Age 2,Family,54.0
Casablanca,Animation,94.0
Mr. Bean's Holiday,Horror,60.0
Mr. Bean's Holiday,Animation,99.0
Thor : Ragnarok,Adventure,60.0
Avatar,Fantasy,45.0
Shrek,Horror,22.0
The Martian,History,75.0
Mr. Bean's Holiday,Thriller,15.0
Limitless,Drama,2.0
Chronicles of Narnia,Biography,27.0
The Ring,Drama,57.0
SING,Drama,6.0
Brimstone,Crime,62.0
Avengers Infinity War,Thriller,52.0
Ice Age 1,History,23.0
Avatar,Sci-Fi,88.0
Snatch,Fantasy,7.0
Shutter Island,Horror,84.0
Thor : Ragnarok,Sci-Fi,87.0
SING,Fantasy,15.0
The Conjuring,Drama,30.0
Rambo III,Animation,33.0
Pretty Woman,Animation,24.0
Chocolat,Animation,80.0
Limitless,Action,61.0
Wonder Woman,Fantasy,36.0
The Wolf Of Wallstreet,Crime,28.0
Black Panther,Biography,33.0
Shutter Island,Fantasy,80.0
Rambo III,Adventure,26.0
The Ring,Romance,15.0
Harry Potter and The Sorcerer's Stone,Horror,6.0
Finding Dory,Horror,77.0
Ice Age 2,Sci-Fi,78.0
Shrek,Romance,31.0
Iron Man ,Animation,38.0
Finding Dory,Action,50.0
Snatch,Horror,84.0
Love,Sci-Fi,38.0
The Martian,Comedy,63.0
Friends With Kids,Biography,62.0
The Martian,Romance,47.0
Shrek,Crime,67.0
Mr. Bean's Holiday,Adventure,4.0
Limitless,Adventure,69.0
Interstellar,Comedy,19.0
Casablanca,Horror,35.0
Avengers Infinity War,Comedy,47.0
Fantastic Beasts and Where To Find Them,Drama,30.0
Alien,Action,43.0
Romeo and Juliet,Family,36.0
Black Panther,History,12.0
Titanic,Animation,94.0
Chronicles of Narnia,Animation,48.0
Blood Diamond,Drama,52.0
Avatar,Horror,86.0
Titanic,History,92.0
Shutter Island,Fantasy,60.0
Iron Man ,Crime,79.0
Black Panther,Family,51.0
Titanic,History,52.0
Wonder Woman,Horror,77.0
Romeo and Juliet,Sci-Fi,64.0
The Conjuring,History,84.0
Wonder Woman,Romance,29.0
Love,Drama,82.0
Allied,Biography,75.0
Avatar,Romance,22.0
Snatch,Comedy,29.0
Fantastic Beasts and Where To Find Them,Musical,27.0
Zootropolis,Adventure,44.0
Avengers Infinity War,Drama,28.0
Allied,Comedy,80.0
Transformers,Thriller,48.0
Finding Dory,Action,3.0
The Godfather,Fantasy,78.0
The Dark Knight,Sci-Fi,37.0
The Martian,Family,91.0
Fantastic Beasts and Where To Find Them,Drama,19.0
Alien,Drama,39.0
Interstellar,Horror,57.0
The Notebook,Family,31.0
The Dark Tower,Musical,49.0
Casablanca,Horror,24.0
Pretty Woman,Romance,51.0
Iron Man ,Family,55.0
Shutter Island,Sci-Fi,52.0
Snatch,Sci-Fi,46.0
The Wolf Of Wallstreet,History,81.0
Friends With Kids,Drama,96.0
Rambo II,Animation,75.0
Inside Out,Family,86.0
Ice Age 2,Musical,36.0
Rambo III,Drama,13.0
Alien,Biography,48.0
Rambo I,Fantasy,0.0
Inside Out,Comedy,49.0
Shrek,Crime,27.0
Love,Fantasy,46.0
Rambo I,Sci-Fi,87.0
Snatch,Horror,13.0
Friends With Kids,Horror,25.0
Interstellar,Animation,93.0
Shrek,History,37.0
The Ring,Comedy,77.0
Inside Out,Family,13.0
The Martian,Thriller,41.0
Harry Potter and The Chamber Of Secrets,Crime,19.0
Harry Potter and The Sorcerer's Stone,Sci-Fi,55.0
Interstellar,Comedy,28.0
Inside Out,Thriller,39.0
Interstellar,Family,78.0
Brimstone,Thriller,39.0
Finding Dory,Animation,32.0
The Godfather,Thriller,10.0
Rambo I,Sci-Fi,63.0
Interstellar,Comedy,75.0
Zootropolis,Romance,68.0
Harry Potter and The Sorcerer's Stone,Drama,76.0
Star Wars,Adventure,46.0
Blood Diamond,Adventure,9.0
Shrek,Family,59.0
The Martian,Drama,25.0
Brimstone,History,46.0
Transformers,Thriller,14.0
Rambo II,Thriller,36.0
Rambo II,History,99.0
Star Wars,Fantasy,4.0
Friends With Kids,Crime,64.0
Rambo III,Adventure,52.0
Casablanca,Adventure,69.0
Star Wars,Comedy,63.0
Finding Dory,Sci-Fi,50.0
Snatch,Romance,75.0
Chocolat,Comedy,9.0
Alien,Action,37.0
Friends With Kids,History,95.0
Inside Out,Musical,71.0
Harry Potter and The Sorcerer's Stone,Thriller,0.0
American Pie,Crime,17.0
Allied,Family,68.0
Rambo III,Fantasy,32.0
Fantastic Beasts and Where To Find Them,Musical,23.0
Snatch,Musical,31.0
Octav,Action,20.0
Wonder Woman,Action,49.0
Allied,Family,48.0
Seven,Romance,64.0
Limitless,Animation,21.0
Brimstone,Sci-Fi,73.0
Batman Begins,Romance,32.0
Zootropolis,Action,87.0
The Godfather,Animation,52.0
Fantastic Beasts and Where To Find Them,Comedy,76.0
Black Panther,Adventure,51.0
Shrek,Action,26.0
Snatch,Family,23.0
Snatch,Crime,86.0
Blood Diamond,Drama,8.0
Pretty Woman,Romance,35.0
Rambo I,Thriller,37.0
Snatch,Horror,68.0
Brimstone,Comedy,1.0
The Dark Knight,Romance,89.0
The Martian,Romance,71.0
Rambo III,Crime,14.0
Rambo I,Fantasy,6.0
Allied,Comedy,20.0
Interstellar,Crime,7.0
Avatar,Animation,89.0
SING,Adventure,50.0
Titanic,Animation,74.0
Inside Out,Animation,14.0
Chronicles of Narnia,Animation,2.0
Seven,Romance,7.0
Zootropolis,Action,93.0
Black Panther,Fantasy,54.0
Star Wars,Horror,20.0
Alien,Romance,30.0
Titanic,Adventure,76.0
Ice Age 1,Action,89.0
Rambo I,Comedy,13.0
Inside Out,Thriller,52.0
The Martian,Biography,49.0
Brimstone,Biography,29.0
American Pie,Drama,28.0
Rambo I,Romance,56.0
Black Panther,Biography,64.0
Zootropolis,Musical,13.0
Alien,Horror,48.0
Avengers Infinity War,Family,63.0
Chocolat,Family,10.0
Rambo I,Crime,65.0
Star Wars,Fantasy,74.0
The Dark Tower,Romance,66.0
The Godfather,Fantasy,59.0
The Wolf Of Wallstreet,Family,46.0
Casablanca,Adventure,84.0
Shutter Island,Comedy,22.0
Wonder Woman,Thriller,67.0
Brimstone,Crime,92.0
Pretty Woman,Comedy,9.0
Octav,Animation,8.0
The Ring,Horror,56.0
Shrek,Romance,19.0
Harry Potter and The Chamber Of Secrets,Drama,13.0
Brimstone,Biography,91.0
Friends With Kids,History,63.0
Casablanca,Sci-Fi,18.0
Thor : Ragnarok,Romance,74.0
Ice Age 2,Horror,35.0
The Martian,Fantasy,86.0
Harry Potter and The Chamber Of Secrets,History,64.0
The Conjuring,Romance,32.0
Snatch,Drama,32.0
Ice Age 2,History,85.0
